lat_and_long,type,time,vh,vv
"(10.623790611954897, 105.13771401411867)",,2021-01-27,0.005464144646086627,0.06855477806594637
"(10.623790611954897, 105.13771401411867)",,2021-02-01,0.013277059938344691,0.19317448139190674
"(10.623790611954897, 105.13771401411867)",,2021-02-07,0.022463040943774912,0.11011854062477748
"(10.623790611954897, 105.13771401411867)",,2021-02-08,0.04544261429044935,0.2049341541197565
"(10.623790611954897, 105.13771401411867)",,2021-02-13,0.016313499460617702,0.04317023232579231
"(10.623790611954897, 105.13771401411867)",,2021-02-19,0.025354354538851313,0.0679297215408749
"(10.623790611954897, 105.13771401411867)",,2021-02-20,0.019085522327158187,0.21026000214947593
"(10.623790611954897, 105.13771401411867)",,2021-02-25,0.028410174366500642,0.04806363582611084
"(10.623790611954897, 105.13771401411867)",,2021-03-03,0.018804306267864175,0.09737338622411092
"(10.623790611954897, 105.13771401411867)",,2021-03-04,0.03907337546762493,0.10802832494179408
"(10.623790611954897, 105.13771401411867)",,2021-03-09,0.01398233686470323,0.025990741120444402
"(10.623790611954897, 105.13771401411867)",,2021-03-15,0.01834924306927456,0.04309239631725682
"(10.623790611954897, 105.13771401411867)",,2021-03-16,0.027216593424479168,0.12312944812907113
"(10.623790611954897, 105.13771401411867)",,2021-03-21,0.03940543966988722,0.10971511320935355
"(10.623790611954897, 105.13771401411867)",,2021-03-27,0.027656539032856624,0.058946034560600914
"(10.623790611954897, 105.13771401411867)",,2021-03-28,0.033856569685869746,0.06343500523103608
"(10.623790611954897, 105.13771401411867)",,2021-04-02,0.031123608764674928,0.055155877851777606
"(10.623790611954897, 105.13771401411867)",,2021-04-08,0.04850663741429647,0.053046141233709126
"(10.623790611954897, 105.13771401411867)",,2021-04-09,0.04458591714501381,0.09898433834314346
"(10.623790611954897, 105.13771401411867)",,2021-04-14,0.0482279397547245,0.04926765254802174
"(10.623790611954897, 105.13771401411867)",,2021-04-20,0.0481507426334752,0.11274812163578139
"(10.623790611954897, 105.13771401411867)",,2021-04-21,0.07946715090009901,0.30828677283393013
"(10.623790611954897, 105.13771401411867)",,2021-04-26,0.04144183546304703,0.18961571736468208
"(10.623790611954897, 105.13771401411867)",,2021-05-02,0.00927761999062366,0.11000390930308236
"(10.623790611954897, 105.13771401411867)",,2021-05-03,0.029499747790396214,0.1249783808986346
"(10.623790611954897, 105.13771401411867)",,2021-05-08,0.009883629597930444,0.13618817925453186
"(10.623790611954897, 105.13771401411867)",,2021-05-14,0.008779623131785128,0.07764576251308124
"(10.623790611954897, 105.13771401411867)",,2021-05-15,0.011123875207785103,0.21932627509037653
"(10.623790611954897, 105.13771401411867)",,2021-05-20,0.002329682129331761,0.018754214876227908
"(10.623790611954897, 105.13771401411867)",,2021-05-26,0.003510958165861666,0.01883545828362306
"(10.623790611954897, 105.13771401411867)",,2021-05-27,0.008513448966874016,0.03795901727345255
"(10.623790611954897, 105.13771401411867)",,2021-06-01,0.03778708601991335,0.2697487688726849
"(10.623790611954897, 105.13771401411867)",,2021-06-07,0.018227769682804745,0.14010561257600784
"(10.623790611954897, 105.13771401411867)",,2021-06-08,0.034342753700912,0.3141491827037599
"(10.623790611954897, 105.13771401411867)",,2021-06-13,0.024400996665159862,0.16524464719825321
"(10.623790611954897, 105.13771401411867)",,2021-06-19,0.024586535162395902,0.08645348416434394
"(10.623790611954897, 105.13771401411867)",,2021-06-20,0.03710182197391987,0.15413185126251644
"(10.623790611954897, 105.13771401411867)",,2021-06-25,0.015386260114610195,0.1109478912419743
"(10.623790611954897, 105.13771401411867)",,2021-07-01,0.024273708876636293,0.1300093357761701
"(10.623790611954897, 105.13771401411867)",,2021-07-02,0.02200312063925796,0.21971258189943102
"(10.623790611954897, 105.13771401411867)",,2021-07-07,0.016487652849819925,0.07329658129149014
"(10.623790611954897, 105.13771401411867)",,2021-07-13,0.012881784596376948,0.028197074308991432
"(10.623790611954897, 105.13771401411867)",,2021-07-14,0.0726907638212045,0.13139420002698898
"(10.623790611954897, 105.13771401411867)",,2021-07-19,0.01762607331491179,0.060077440407541066
"(10.623790611954897, 105.13771401411867)",,2021-07-25,0.019188669303225145,0.04875039516223802
"(10.623790611954897, 105.13771401411867)",,2021-07-26,0.03282077031003104,0.04965407649676005
"(10.623790611954897, 105.13771401411867)",,2021-07-31,0.030862733100851376,0.06700938236382273
"(10.623790611954897, 105.13771401411867)",,2021-08-06,0.024473346769809723,0.13326497044828203
"(10.623790611954897, 105.13771401411867)",,2021-08-07,0.03026116391023,0.06671583238575193
"(10.623790611954897, 105.13771401411867)",,2021-08-12,0.02859071476591958,0.024752589253087837
"(10.623790611954897, 105.13771401411867)",,2021-08-18,0.031032508860031765,0.0639277891152435
"(10.623790611954897, 105.13771401411867)",,2021-08-19,0.06268677777714199,0.04178819163805909
"(10.623790611954897, 105.13771401411867)",,2021-08-24,0.045777027391725116,0.14207173221641117
"(10.623790611954897, 105.13771401411867)",,2021-08-30,0.037541069090366364,0.18246708148055607
"(10.623790611954897, 105.13771401411867)",,2021-09-05,0.033815229828986854,0.20817667908138698
"(10.623790611954897, 105.13771401411867)",,2021-09-11,0.020521527466674645,0.15771358294619453
"(10.623790611954897, 105.13771401411867)",,2021-09-12,0.04652838615907563,0.27123693459563786
"(10.623790611954897, 105.13771401411867)",,2021-09-17,0.018424457559982937,0.1474850649634997
"(10.623790611954897, 105.13771401411867)",,2021-09-23,0.018030526530411508,0.20978547798262703
"(10.623790611954897, 105.13771401411867)",,2021-09-24,0.013499509646660753,0.12841490904490152
"(10.623790611954897, 105.13771401411867)",,2021-09-29,0.01406220853742626,0.2719772607088089
"(10.623790611954897, 105.13771401411867)",,2021-10-05,0.005350007209926844,0.0639802755581008
"(10.623790611954897, 105.13771401411867)",,2021-10-06,0.010734268153707186,0.057812396023008555
"(10.623790611954897, 105.13771401411867)",,2021-10-11,0.00524391404663523,0.331451243824429
"(10.623790611954897, 105.13771401411867)",,2021-10-17,0.004947272931329078,0.29229867789480424
"(10.623790611954897, 105.13771401411867)",,2021-10-18,0.01061575347557664,0.28772280116875965
"(10.623790611954897, 105.13771401411867)",,2021-10-23,0.004156693712704712,0.18451978266239166
"(10.623790611954897, 105.13771401411867)",,2021-10-29,0.007548653494773639,0.14176372604237664
"(10.623790611954897, 105.13771401411867)",,2021-10-30,0.0076032518926594,0.14950577004088295
"(10.623790611954897, 105.13771401411867)",,2021-11-04,0.004731721581063337,0.15648872488074833
"(10.623790611954897, 105.13771401411867)",,2021-11-10,0.00416901402382387,0.0730329089694553
"(10.623790611954897, 105.13771401411867)",,2021-11-11,0.01427500250024928,0.07541035902169016
"(10.623790611954897, 105.13771401411867)",,2021-11-16,0.002394801600732737,0.028292546876602702
"(10.623790611954897, 105.13771401411867)",,2021-11-22,0.002611460034838981,0.0350854065683153
"(10.623790611954897, 105.13771401411867)",,2021-11-23,0.007353989303939872,0.05371817387640476
"(10.623790611954897, 105.13771401411867)",,2021-11-28,0.00508983014151454,0.035433102399110794
"(10.623790611954897, 105.13771401411867)",,2021-12-04,0.003927925860302316,0.04122776351869106
"(10.623790611954897, 105.13771401411867)",,2021-12-05,0.005471415222725934,0.05078274218572511
"(10.623790611954897, 105.13771401411867)",,2021-12-10,0.0035228836867544386,0.02143064865635501
"(10.623790611954897, 105.13771401411867)",,2021-12-16,0.0042420111907025175,0.09304175567295817
"(10.623790611954897, 105.13771401411867)",,2021-12-17,0.013130980647272535,0.09408443421125412
"(10.623790611954897, 105.13771401411867)",,2021-12-22,0.004074311103775269,0.023627694696187973
"(10.623790611954897, 105.13771401411867)",,2021-12-28,0.009064583263049522,0.12938550528552797
"(10.623790611954897, 105.13771401411867)",,2021-12-29,0.008978671239068111,0.20372254649798074
"(10.623790611954897, 105.13771401411867)",,2022-01-09,0.012928875266677804,0.18714476790693071
"(10.623790611954897, 105.13771401411867)",,2022-01-10,0.01702467528068357,0.27297235859764946
"(10.623790611954897, 105.13771401411867)",,2022-01-21,0.012249431521114375,0.04647745150658819
"(10.623790611954897, 105.13771401411867)",,2022-01-22,0.01908723616765605,0.20115533139970568
"(10.623790611954897, 105.13771401411867)",,2022-02-02,0.013465106901195314,0.05867163174682193
"(10.623790611954897, 105.13771401411867)",,2022-02-03,0.01958433248930507,0.13133624858326381
"(10.623790611954897, 105.13771401411867)",,2022-02-14,0.014448726756705178,0.0444385703239176
"(10.623790611954897, 105.13771401411867)",,2022-02-15,0.014994501550164487,0.07063525211479929
"(10.623790611954897, 105.13771401411867)",,2022-02-26,0.010562792782568269,0.10094823274347517
"(10.623790611954897, 105.13771401411867)",,2022-03-10,0.02117292479508453,0.058851860049698085
"(10.623790611954897, 105.13771401411867)",,2022-03-11,0.05083291191193792,0.09735915561517079
"(10.623790611954897, 105.13771401411867)",,2022-03-22,0.08105574010146989,0.15302891780932745
"(10.623790611954897, 105.13771401411867)",,2022-03-23,0.06099430306090249,0.27484221590889824
"(10.623790611954897, 105.13771401411867)",,2022-04-03,0.026269652363326814,0.10704666127761205
"(10.623790611954897, 105.13771401411867)",,2022-04-04,0.032786126558979355,0.20632160041067335
"(10.623790611954897, 105.13771401411867)",,2022-04-15,0.03824025785757436,0.11952602201037937
"(10.623790611954897, 105.13771401411867)",,2022-04-16,0.028250937557054892,0.12807391666703755
"(10.623790611954897, 105.13771401411867)",,2022-04-27,0.008207057499223284,0.1473058197233412
"(10.623790611954897, 105.13771401411867)",,2022-04-28,0.02547182970576816,0.16545113258891636
"(10.623790611954897, 105.13771401411867)",,2022-05-09,0.006045793700549338,0.15196935004658169
"(10.623790611954897, 105.13771401411867)",,2022-05-10,0.011010485597782664,0.24541936152511173
"(10.623790611954897, 105.13771401411867)",,2022-05-21,0.018876327719125483,0.1462684820095698
"(10.623790611954897, 105.13771401411867)",,2022-05-22,0.039977630600333214,0.2541722059249878
"(10.623790611954897, 105.13771401411867)",,2022-06-02,0.021902183898621135,0.24683779974778494
"(10.623790611954897, 105.13771401411867)",,2022-06-03,0.019298933032486174,0.27591289083162945
"(10.623790611954897, 105.13771401411867)",,2022-06-14,0.020679333661165502,0.026810453583796818
"(10.623790611954897, 105.13771401411867)",,2022-06-15,0.05234323814511299,0.10042200278904703
"(10.623790611954897, 105.13771401411867)",,2022-06-26,0.024431669256753392,0.07110326571596993
"(10.623790611954897, 105.13771401411867)",,2022-06-27,0.03743556452294191,0.09750869580441052
"(10.623790611954897, 105.13771401411867)",,2022-07-08,0.022157150734629896,0.08704178283611934
"(10.623790611954897, 105.13771401411867)",,2022-07-09,0.021007627455724612,0.19330736911959118
"(10.623790611954897, 105.13771401411867)",,2022-07-21,0.08668751766284306,0.21623658802774218
"(10.623790611954897, 105.13771401411867)",,2022-08-01,0.06652620145016247,0.1619017869234085
"(10.623790611954897, 105.13771401411867)",,2022-08-02,0.08241538537873162,0.25459916558530593
"(10.623790611954897, 105.13771401411867)",,2022-08-14,0.01007736541537775,0.05049202260043886
"(10.623790611954897, 105.13771401411867)",,2022-08-25,0.007773222298257881,0.013067287703355154
"(10.623790611954897, 105.13771401411867)",,2022-08-26,0.009132212959229946,0.02712719390789668
"(10.623790611954897, 105.13771401411867)",,2022-09-06,0.003459692182433274,0.016630669745306175
"(10.623790611954897, 105.13771401411867)",,2022-09-07,0.00644916415007578,0.022331818110413022
"(10.623790611954897, 105.13771401411867)",,2022-09-18,0.006804089113656018,0.13126852280563778
"(10.623790611954897, 105.13771401411867)",,2022-09-19,0.011601033413575755,0.19325845936934152
"(10.623790611954897, 105.13771401411867)",,2022-09-30,0.015399474805841843,0.21486077871587542
"(10.623790611954897, 105.13771401411867)",,2022-10-01,0.023606107880671818,0.42370324830214184
"(10.623790611954897, 105.13771401411867)",,2022-10-12,0.01972382774369584,0.4525010734796524
"(10.623790611954897, 105.13771401411867)",,2022-10-13,0.0195795436286264,0.4141568856106864
"(10.623790611954897, 105.13771401411867)",,2022-10-24,0.020930169978075557,0.09631131175491545
"(10.623790611954897, 105.13771401411867)",,2022-10-25,0.0643349401652813,0.17529781411091486
"(10.623790611954897, 105.13771401411867)",,2022-11-05,0.05251280922028753,0.09130357868141598
"(10.623790611954897, 105.13771401411867)",,2022-11-06,0.04678302672174242,0.1619647832380401
"(10.623790611954897, 105.13771401411867)",,2022-11-17,0.025255981625782117,0.09761271542972988
"(10.623790611954897, 105.13771401411867)",,2022-11-18,0.03652837396495872,0.06514990081389745
"(10.623790611954897, 105.13771401411867)",,2022-11-29,0.057480183326535754,0.1753611514965693
"(10.623790611954897, 105.13771401411867)",,2022-11-30,0.05502039111322827,0.10465304553508759
"(10.623790611954897, 105.13771401411867)",,2022-12-11,0.04292071507208877,0.26114680535263485
"(10.623790611954897, 105.13771401411867)",,2022-12-12,0.07325289025902748,0.2827572176853816
"(10.623790611954897, 105.13771401411867)",,2022-12-23,0.008797602572788795,0.08757047976056735
"(10.623790611954897, 105.13771401411867)",,2022-12-24,0.009399221175246768,0.0190375457621283
"(10.583364246115156, 105.23946127195805)",,2021-01-02,0.0034796600488738883,0.00791140195603172
"(10.583364246115156, 105.23946127195805)",,2021-01-03,0.009613889166050486,0.012564437101698585
"(10.583364246115156, 105.23946127195805)",,2021-01-08,0.0018023041128698322,0.010191644955840375
"(10.583364246115156, 105.23946127195805)",,2021-01-14,0.003011889471155074,0.014770632609724998
"(10.583364246115156, 105.23946127195805)",,2021-01-15,0.004279629016915957,0.009860641374770138
"(10.583364246115156, 105.23946127195805)",,2021-01-20,0.004645547105206383,0.015217219427641895
"(10.583364246115156, 105.23946127195805)",,2021-01-26,0.0045421853558056885,0.0060499974836905794
"(10.583364246115156, 105.23946127195805)",,2021-01-27,0.003760640354206165,0.007327251601964235
"(10.583364246115156, 105.23946127195805)",,2021-02-01,0.004856426993177997,0.01120304512894816
"(10.583364246115156, 105.23946127195805)",,2021-02-07,0.004567068923885624,0.018772365318404302
"(10.583364246115156, 105.23946127195805)",,2021-02-08,0.005900429147813056,0.018579679644770093
"(10.583364246115156, 105.23946127195805)",,2021-02-13,0.0032121704943064186,0.013653862704005506
"(10.583364246115156, 105.23946127195805)",,2021-02-19,0.01024802898367246,0.030413619346088834
"(10.583364246115156, 105.23946127195805)",,2021-02-20,0.003925788811304503,0.011554310331121087
"(10.583364246115156, 105.23946127195805)",,2021-02-25,0.003145362405727307,0.012274371563560434
"(10.583364246115156, 105.23946127195805)",,2021-03-03,0.004493813314992521,0.013803301896486018
"(10.583364246115156, 105.23946127195805)",,2021-03-04,0.007416771931780709,0.01871037928180562
"(10.583364246115156, 105.23946127195805)",,2021-03-09,0.0034440031352763376,0.009881120019902786
"(10.583364246115156, 105.23946127195805)",,2021-03-15,0.003927530410389106,0.010231747705903318
"(10.583364246115156, 105.23946127195805)",,2021-03-16,0.004379207527057992,0.0062623909260663725
"(10.583364246115156, 105.23946127195805)",,2021-03-21,0.010297510410762496,0.04218278080224991
"(10.583364246115156, 105.23946127195805)",,2021-03-27,0.003723286428592271,0.01030020100168056
"(10.583364246115156, 105.23946127195805)",,2021-03-28,0.005105575650102562,0.007820469430751271
"(10.583364246115156, 105.23946127195805)",,2021-04-02,0.004057680929286612,0.010866382961264916
"(10.583364246115156, 105.23946127195805)",,2021-04-08,0.002690708950265414,0.011838582654794058
"(10.583364246115156, 105.23946127195805)",,2021-04-09,0.00423545731852452,0.02332430188026693
"(10.583364246115156, 105.23946127195805)",,2021-04-14,0.003563939813627965,0.013398241665628221
"(10.583364246115156, 105.23946127195805)",,2021-04-20,0.0054505061772134565,0.016318456787202094
